Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-06-10,7.528875350952148,7.542999939824342,7.279124531020725,7.358467803943352,776356000
2010-06-11,7.619035720825195,7.629554523196491,7.434502846815034,7.4603492303635175,545759200
2010-06-14,7.642179012298584,7.788542648843472,7.634064596944096,7.6926704020748256,602960400
2010-06-15,7.804772853851318,7.809581634423569,7.678845721482652,7.683053404483371,585074000
2010-06-16,8.03197956085205,8.04700619132111,7.833020360568658,7.847145746324154,783678000
2010-06-17,8.170829772949219,8.201785883444744,8.099600944830321,8.13266049466447,872855200
2010-06-18,8.23694896697998,8.264900396473337,8.157305570301332,8.182250710355367,784621600
2010-06-21,8.11973762512207,8.385416228945658,8.076459419206364,8.345744607067356,776490400
2010-06-22,8.230340003967285,8.29405473915925,8.159713048221507,8.179548464825253,717262000
2010-06-23,8.143783569335938,8.254684061007106,8.051517101719774,8.25227967080646,768457200
2010-06-24,8.084574699401855,8.210801931590849,8.057525318904354,8.144682026241238,714277200
2010-06-25,8.015450477600098,8.12274436290569,7.988702043136057,8.116433241134756,549942400
2010-06-28,8.063538551330566,8.107117719740785,7.949933529014378,8.022363772971488,584948000
2010-06-29,7.698981285095215,7.9460267434689635,7.6427798718246205,7.937911525833775,1133344800
2010-06-30,7.559531211853027,7.753079828753055,7.5138493981632815,7.715211481527653,739452000
2010-07-01,7.467864513397217,7.657807313604618,7.309779881171907,7.642779875877216,1022896000
2010-07-02,7.4215803146362305,7.541496437899589,7.309176705124986,7.52827149247484,693842800
2010-07-06,7.472373962402344,7.597699195341459,7.3981396157183354,7.54360201867902,615235600
2010-07-07,7.774115562438965,7.777121852321476,7.506033313692744,7.528272315009952,654556000
2010-07-08,7.756684303283691,7.9012454315313745,7.660511118624651,7.888622385047384,738144400
2010-07-09,7.8026652336120605,7.81107979257222,7.668622954569458,7.720616662852897,433322400
2010-07-12,7.732640266418457,7.869687258570821,7.6596089412705535,7.769907501348768,562878400
2010-07-13,7.567643642425537,7.705892847511734,7.406252586493175,7.703489260215151,1190924000
2010-07-14,7.5955939292907715,7.6878603882543715,7.483492055565415,7.494913710480827,812047600
2010-07-15,7.557126998901367,7.72302593193155,7.432402049680673,7.460352688178223,824866000
2010-07-16,7.510540008544922,7.662914582722927,7.465759457608959,7.609117571101906,1039858400
2010-07-19,7.3807053565979,7.5099388850344,7.200982056100408,7.5099388850344,1024478000
2010-07-20,7.570346832275391,7.600701847208395,7.213303833951075,7.300160394763501,1074950800
2010-07-21,7.640974998474121,7.968865997608312,7.633762632394332,7.967062705455059,1185671200
2010-07-22,7.784638404846191,7.814091390575877,7.673136784183374,7.744365660162619,645318800
2010-07-23,7.81228494644165,7.825509090940405,7.7022865157111395,7.726630562271719,533388800
2010-07-26,7.792447090148926,7.817091276458189,7.745262156774784,7.814085790013999,420551600
2010-07-27,7.936712741851807,7.958351456746241,7.823107682955307,7.84023856631905,584771600
2010-07-28,7.842938423156738,7.994111597194738,7.82160067111914,7.924385909947461,519985200
2010-07-29,7.757284641265869,7.8937305392914405,7.696876359625694,7.83542569725934,643806800
2010-07-30,7.731440544128418,7.805072990201967,7.660812783374754,7.690567514389717,448210000
2010-08-02,7.869688987731934,7.891928793087769,7.802668621642473,7.8273128170403865,428055600
2010-08-03,7.87209415435791,7.9120659389506045,7.796658415679421,7.84444446867975,417653600
2010-08-04,7.903650283813477,7.942720015388194,7.823405775660231,7.899442601405937,420375200
2010-08-05,7.865180969238281,7.9096613814176955,7.830618264478139,7.866082214215773,289097200
2010-08-06,7.8167948722839355,7.858870900118315,7.742860672885319,7.807477458578598,444897600
2010-08-09,7.866684913635254,7.878706866005706,7.801166878283366,7.858569694518431,303128000
2010-08-10,7.796352386474609,7.827609439741861,7.740451151433434,7.8095765243953705,451920000
2010-08-11,7.519257068634033,7.684555671787385,7.507837018613049,7.675840159262586,620054400
2010-08-12,7.567343235015869,7.606713913328135,7.396935723075076,7.414066598758015,534920400
2010-08-13,7.486499786376953,7.570049946493477,7.486198836305453,7.563137725251272,354869200
2010-08-16,7.442618370056152,7.513847212944396,7.411962400595412,7.440815077734933,318430000
2010-08-17,7.572755813598633,7.652700196151016,7.489504992697448,7.515953289353537,422640400
2010-08-18,7.605811595916748,7.653898586622678,7.561031042262646,7.584473841466753,339696000
2010-08-19,7.509939193725586,7.6181343184174475,7.473874152161632,7.598899201565607,426706000
2010-08-20,7.502727031707764,7.631358682782723,7.483491912274736,7.4952137144459146,384230000
2010-08-23,7.387319564819336,7.573655792901227,7.370790585972405,7.567344669884512,414041600
2010-08-24,7.210902690887451,7.3031683668589595,7.172433245670571,7.293251459911114,602565600
2010-08-25,7.299861431121826,7.332921794394371,7.128853602309341,7.154098895365888,596867600
2010-08-26,7.221418857574463,7.385815385435071,7.221418857574463,7.376798924415315,466505200
2010-08-27,7.261692523956299,7.291446447918811,7.079564000371662,7.2656000588389285,548391200
2010-08-30,7.2881388664245605,7.385815185156817,7.233439806921207,7.235844196461277,383289200
2010-08-31,7.306175231933594,7.350054559190315,7.22352630886802,7.268607028927859,420786800
2010-09-01,7.523463249206543,7.55742404753837,7.401743838043419,7.43750792852383,697037600
2010-09-02,7.578765869140625,7.578765869140625,7.470570701202727,7.551416327701818,415427600
2010-09-03,7.77712345123291,7.777423598762867,7.648791923906004,7.666523901645005,520788800
2010-09-07,7.748269557952881,7.7999623325009555,7.701384760370551,7.7131057591328105,342557600
2010-09-08,7.901845932006836,7.9460253875631235,7.7870379324879275,7.807475244298944,526551200
2010-09-09,7.906352519989014,8.010038997414442,7.901844691416822,7.965559401404977,438575200
2010-09-10,7.916574001312256,7.94933341523909,7.856164903700433,7.909961928520899,387542400
2010-09-13,8.025671005249023,8.062938252198451,7.987202365688461,7.989004855871901,388780000
2010-09-14,8.056325912475586,8.089685622835068,7.979988128384352,8.000725592676332,408150400
2010-09-15,8.121240615844727,8.126050197478571,8.049711631789513,8.059630139951148,429368800
2010-09-16,8.312081336975098,8.315086822725013,8.099598710919988,8.121839305469363,652103200
2010-09-17,8.276022911071777,8.35386304019568,8.22523137011395,8.34574782171908,634477200
2010-09-20,8.512248039245605,8.528777820019922,8.290447866331988,8.297360086646071,658677600
2010-09-21,8.528478622436523,8.636072694593759,8.499025640008423,8.53118396313857,668074400
2010-09-22,8.648090362548828,8.655002580858275,8.487600579046582,8.496617039363153,585289600
2010-09-23,8.68325424194336,8.798662538197716,8.595496426820727,8.605414132916561,786116800
2010-09-24,8.785439491271973,8.82180548820537,8.732244369659815,8.778828221405325,649488000
2010-09-27,8.750576972961426,8.857870070312867,8.746069142874413,8.835330117344405,482834800
2010-09-28,8.621343612670898,8.768909430560885,8.26490163984933,8.768909430560885,1035042400
2010-09-29,8.636670112609863,8.710002389877694,8.595496144771197,8.632462430836583,469644000
2010-09-30,8.527878761291504,8.715717373252945,8.452743156000203,8.685663291643149,673391600
2010-10-01,8.490907669067383,8.61292723127398,8.455743872393782,8.60000403842582,448142800
2010-10-04,8.374302864074707,8.502332672371686,8.34815471063883,8.463262923623336,435302000
2010-10-05,8.683856964111328,8.699183745868254,8.469870276453717,8.475280956242448,501967200
2010-10-06,8.691367149353027,8.775519167927765,8.573254336465723,8.703389095587454,670868800
2010-10-07,8.692273139953613,8.730141485238416,8.622848375287136,8.725933802147495,408399600
2010-10-08,8.838037490844727,8.850960690272139,8.715717718930936,8.7671095665204,658403200
2010-10-11,8.87680721282959,8.933309595513947,8.853967104723676,8.858174788729274,427753200
2010-10-12,8.97237491607666,9.001227589587721,8.790546574619881,8.878305184816298,558544000
2010-10-13,9.020467758178711,9.075166048816634,9.010249096343644,9.022271051443722,630092400
2010-10-14,9.08568000793457,9.090487984449492,9.028275609313999,9.067045989123026,435296400
2010-10-15,9.459254264831543,9.467068531993954,9.163821677878463,9.239858502010094,922194000
2010-10-18,9.557230949401855,9.58728421615432,9.445729381286418,9.571356337890162,1093010800
2010-10-19,9.301470756530762,9.430102419216164,9.0168578945142,9.118440970588821,1232784000
2010-10-20,9.332723617553711,9.444525310919104,9.222726018672494,9.286740876601762,721624400
2010-10-21,9.302373886108398,9.459256348725445,9.220626216697614,9.387727338624389,551460000
2010-10-22,9.240758895874023,9.317997901131964,9.205595903735535,9.288845080124942,372778000
2010-10-25,9.281932830810547,9.364881859507475,9.269910883521195,9.289446949132989,392462000
2010-10-26,9.25819206237793,9.308983593411723,9.186061170472758,9.222728115145655,392929600
2010-10-27,9.251581192016602,9.313792780216772,9.184560021029196,9.24617131423106,399002800
2010-10-28,9.173739433288574,9.256688470285612,9.04330450228023,9.255185325457434,551051200
2010-10-29,9.045710563659668,9.192976262837858,9.042404125653258,9.143386915543186,430511200
2010-11-01,9.141881942749023,9.184559060505018,9.082374898398179,9.082975995867042,423889200
2010-11-02,9.297562599182129,9.322507744012674,9.226635502216629,9.226635502216629,433930000
2010-11-03,9.400949478149414,9.403353868061712,9.272617975447206,9.357971409733754,508348400
2010-11-04,9.565346717834473,9.622750327336398,9.467970524420346,9.48059357237158,642488000
2010-11-05,9.531085968017578,9.604418274489975,9.519665915475311,9.55693316634708,361253200
2010-11-08,9.57586669921875,9.610428607148753,9.51996542538853,9.533189572485325,281758400
2010-11-09,9.499529838562012,9.656413116143925,9.452044728956444,9.648898994201067,383544000
2010-11-10,9.558131217956543,9.58037101829762,9.423487813560486,9.516355351661986,384227200
2010-11-11,9.516658782958984,9.569253608748104,9.444527887770075,9.467068642041605,361284000
2010-11-12,9.257589340209961,9.512148070224827,9.125351924816858,9.49712143775133,795846800
2010-11-15,9.227836608886719,9.333026250736422,9.20469475927446,9.27051372355868,403606000
2010-11-16,9.064041137695312,9.244666499421992,8.995817783966523,9.188164946711467,657650000
2010-11-17,9.031283378601074,9.136172079909242,8.948934628974593,9.052320987850655,479449600
2010-11-18,9.269611358642578,9.306878595209195,9.157209354071139,9.172536134094596,494491200
2010-11-19,9.218520164489746,9.26871059660814,9.173739609296682,9.25578740299761,384843200
2010-11-22,9.4177827835083,9.4177827835083,9.192676932864677,9.217020183585095,393075200
2010-11-23,9.278627395629883,9.369392304928992,9.213410330878228,9.330320972021008,519447600
2010-11-24,9.461058616638184,9.479091542878333,9.369394050451106,9.376906565917684,413725200
2010-11-26,9.467072486877441,9.548219074704118,9.405161026255277,9.429204132727238,237585600
2010-11-29,9.523266792297363,9.54159905539211,9.358269201646939,9.482092030210987,445785200
2010-11-30,9.351360321044922,9.447834461810205,9.34294495618896,9.423189464732033,501858000
2010-12-01,9.50914192199707,9.54971478646995,9.467065912988277,9.475180325376227,461750800
2010-12-02,9.561739921569824,9.587285361868846,9.463762632797678,9.543105898815181,462837200
2010-12-03,9.540403366088867,9.57676856917743,9.507343798723426,9.52748016821331,342092800
2010-12-06,9.621845245361328,9.687363244009633,9.569850731753538,9.576462801853165,448481600
2010-12-07,9.563541412353516,9.737253744300249,9.560836875342773,9.731544522847896,391454000
2010-12-08,9.647695541381836,9.647996491436443,9.530484724247176,9.60622061118951,321935600
2010-12-09,9.610128402709961,9.692476365179125,9.587887791815234,9.681357263532012,294151200
2010-12-10,9.634170532226562,9.648897020472484,9.575263776709454,9.606820995826956,262511200
2010-12-13,9.667533874511719,9.7694187405266,9.647398303452016,9.748681269176155,439815600
2010-12-14,9.626053810119629,9.693676062366976,9.58728342991919,9.669332019456602,351008000
2010-12-15,9.628161430358887,9.707503905692517,9.592997622143459,9.61734087106163,417312000
2010-12-16,9.654908180236816,9.695782010600967,9.620346275336804,9.650099399895923,322030800
2010-12-17,9.635672569274902,9.671136516999876,9.624251717496804,9.666327737303837,386929200
2010-12-20,9.683758735656738,9.715015803598659,9.564143551166154,9.665425664380544,385610400
2010-12-21,9.743568420410156,9.749278446008617,9.678952438532425,9.707503369058193,256354000
2010-12-22,9.77242374420166,9.789254481945004,9.724036576990168,9.748380635673488,265921600
2010-12-23,9.725536346435547,9.772120204145603,9.712613149992984,9.76761237365328,223157200
2010-12-27,9.757993698120117,9.780835404969206,9.663022693032124,9.70299527875131,249816000
2010-12-28,9.78173542022705,9.817499513141538,9.769413324306374,9.794958761016746,175924000
2010-12-29,9.776323318481445,9.8111861585927,9.77061249298867,9.80427313852598,163139200
2010-12-30,9.727339744567871,9.782939263865183,9.709006669815738,9.782038018770338,157494400
2010-12-31,9.694278717041016,9.72192839875539,9.6567105255798,9.70599971670544,193508000
2011-01-03,9.904958724975586,9.925696188059574,9.76280277350813,9.786845871671177,445138400
2011-01-04,9.956653594970703,9.99301879567102,9.862282877614733,9.991215502885868,309080800
2011-01-05,10.03809642791748,10.048315083895586,9.902852720693234,9.904355865486055,255519600
2011-01-06,10.029987335205078,10.075669153914548,10.005042182699079,10.059740466627638,300428800
2011-01-07,10.101812362670898,10.108724581906513,9.974983211490182,10.03779668964556,311931200
2011-01-10,10.292057037353516,10.31549903877136,10.133371300196654,10.183260790718405,448560000
2011-01-11,10.267709732055664,10.367488673656402,10.202491878849004,10.365085086991122,444108000
2011-01-12,10.351261138916016,10.351562088893202,10.278530758562722,10.316098946114842,302590400
2011-01-13,10.389128684997559,10.417981359019391,10.334130281476469,10.373500955768945,296780400
2011-01-14,10.473282814025879,10.473282814025879,10.351864329953454,10.39544269461839,308840000
2011-01-18,10.237957000732422,10.361479710898545,9.797663175019437,9.903453912673797,1880998000
2011-01-19,10.18355941772461,10.476887726170503,10.124653477582044,10.469373607402725,1135612800
2011-01-20,9.998429298400879,10.167333720490252,9.921490406496762,10.111132295643634,764789200
2011-01-21,9.819302558898926,10.064544683907926,9.816597219293234,10.031184178992767,754401200
2011-01-24,10.1417875289917,10.1417875289917,9.819305494361698,9.82381412754128,574683200
2011-01-25,10.260498046875,10.261701044275206,10.055228489815459,10.108124261426477,546868000
2011-01-26,10.334132194519043,10.386727020807816,10.263505246161749,10.307383757626269,506875600
2011-01-27,10.31489372253418,10.35937411956236,10.303473676531274,10.332024594071637,285026000
2011-01-28,10.101214408874512,10.350665126642285,10.023976167172084,10.34375290470632,592057200
2011-01-31,10.197986602783203,10.219626112687708,10.04711514361589,10.092195850850192,377246800
2011-02-01,10.369598388671875,10.388231612261128,10.247878930124262,10.257496491994088,426633200
2011-02-02,10.348258018493652,10.376207848999544,10.32511616555002,10.352165553588067,258955200
2011-02-03,10.321808815002441,10.34585271335402,10.17484409772837,10.33262856926065,393797600
2011-02-04,10.413778305053711,10.41978928147941,10.323916213823432,10.327822947233352,321840400
2011-02-07,10.575468063354492,10.616641236592145,10.448037798413349,10.455551116046493,485021600
2011-02-08,10.675247192382812,10.684864752711706,10.583582629364969,10.62956538588738,381040800
2011-02-09,10.764208793640137,10.789454891317115,10.665331053272418,10.674947811758758,482745200
2011-02-10,10.655412673950195,10.819509100745641,10.458857780845054,10.741067874041674,928550000
2011-02-11,10.724837303161621,10.753388231498999,10.625357670152955,10.661723668766625,367572800
2011-02-14,10.7948637008667,10.803879361567152,10.72063015990791,10.723034550103616,310416400
2011-02-15,10.816498756408691,10.818602998385867,10.745871824600407,10.795160201896442,284174800
2011-02-16,10.913579940795898,10.96677507475781,10.834536806190615,10.843552468113977,481157600
2011-02-17,10.768415451049805,10.82762235163916,10.714918575505425,10.736859035759068,530583200
2011-02-18,10.535797119140625,10.804481304303852,10.50454004647306,10.780738352294252,816057200
2011-02-22,10.176650047302246,10.380718273911695,10.149902407202095,10.283041917687704,872555600
2011-02-23,10.297163009643555,10.357871431145607,10.176645003750233,10.181454584826056,671854400
2011-02-24,10.30498218536377,10.37320556496178,10.169438276444751,10.33924475147573,499900800
2011-02-25,10.463665008544922,10.471779422662397,10.362683046920173,10.37650748541168,380018800
2011-02-28,10.615440368652344,10.670739737420954,10.55262687934589,10.55623346459603,403074000
2011-03-01,10.498225212097168,10.690872495249586,10.44923698278486,10.68335917978119,456136800
2011-03-02,10.582680702209473,10.649701872713793,10.470878969714413,10.517763774317737,602590800
2011-03-03,10.80628490447998,10.813197125249905,10.696887554630644,10.735056848957639,500788400
2011-03-04,10.819504737854004,10.828220247854759,10.751882492165828,10.821608177238163,453266800
2011-03-07,10.6800537109375,10.869695510330265,10.558334306813569,10.861580294864343,546123200
2011-03-08,10.69207763671875,10.741366829551392,10.586587031018825,10.666531394045734,356316800
2011-03-09,10.593201637268066,10.662026114190644,10.537001013492006,10.659921871155033,453306000
2011-03-10,10.41888427734375,10.512052780437967,10.365688354871248,10.49251671133111,507539200
2011-03-11,10.578773498535156,10.588692009314695,10.368695925128057,10.378612830840716,471080400
2011-03-14,10.625960350036621,10.713718995766234,10.558338875448346,10.614539495480892,435957200
2011-03-15,10.381616592407227,10.454046822752353,10.221427746754953,10.281535881670406,721081200
2011-03-16,9.918183326721191,10.30858778723238,9.80548033676831,10.278533710080511,1162011200
2011-03-17,10.057330131530762,10.206699193722262,9.937714180802105,10.123148277142304,659422400
2011-03-18,9.938016891479492,10.164324858564061,9.917880528738284,10.132166547161448,753214000
2011-03-21,10.197386741638184,10.210610085649677,10.075967440053013,10.097907902632986,409402000
2011-03-22,10.254487991333008,10.29716591293243,10.192576555206202,10.295362620470483,325922800
2011-03-23,10.194077491760254,10.225032801850862,10.096701324977253,10.196782028600587,372996400
2011-03-24,10.367792129516602,10.398748246661553,10.184161274037246,10.274023335714372,404712000
2011-03-25,10.565248489379883,10.580876220802846,10.429402871052122,10.460960086427965,448910000
2011-03-28,10.53218936920166,10.648800685077727,10.53218936920166,10.613636880802375,309355200
2011-03-29,10.547819137573242,10.547819137573242,10.400554238026347,10.44864044102935,352900800
2011-03-30,10.477791786193848,10.545414860606696,10.44202768507906,10.538200887334082,329406000
2011-03-31,10.474185943603516,10.512955532305106,10.40055349906169,10.409569159900741,274019200
2011-04-01,10.355473518371582,10.566754943797928,10.317605166197495,10.552329401681003,418661600
2011-04-04,10.254189491271973,10.356674622990957,10.170338384653482,10.347959109291342,460084800
2011-04-05,10.185063362121582,10.286045333622361,10.09820678047835,10.127960705196749,482731200
2011-04-06,10.159516334533691,10.33563387418484,10.132467751898755,10.255089223728211,402539200
2011-04-07,10.160717964172363,10.231344095959935,10.09910588529418,10.161318259006428,373447200
2011-04-08,10.069957733154297,10.222933460459354,10.036598020262323,10.216021239348438,377535200
