Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2010-05-03,23.252172470092773,23.40286617689909,23.041199556001455,23.109012227061687,43989500
2010-05-04,22.702136993408203,23.01859565702751,22.415817934483808,22.99599239064178,82085600
2010-05-05,22.49116325378418,22.67199655241423,22.37060772136415,22.430885487574162,66833800
2010-05-06,21.83563995361328,22.513765141295732,21.029424340924738,22.295258791070765,128613000
2010-05-07,21.255468368530273,21.813039541156364,20.584877993180136,21.797969739272325,173718100
2010-05-10,21.805500030517578,22.212374535425177,21.632200219757664,21.858242888826425,86653300
2010-05-11,21.760292053222656,22.340466406718306,21.526715906710393,21.609598367819828,63789400
2010-05-12,22.182241439819336,22.28772718052156,21.790435207017595,21.8356431762992,47146800
2010-05-13,22.03153419494629,22.400735521807068,21.986326250488855,22.046603988810315,45188800
2010-05-14,21.797969818115234,22.008941296713193,21.579462001412587,22.001407832879334,63334000
2010-05-17,21.805500030517578,22.024006363102096,21.436298585220552,21.941125344531812,46053300
2010-05-18,21.646564483642578,21.949313344497767,21.49518933140476,21.850920506077497,52690600
2010-05-19,21.374080657958984,21.714673883212757,21.033488876325034,21.586005491852422,61746700
2010-05-20,20.518817901611328,21.071334586900054,20.465837047353503,20.927528379900245,87991100
2010-05-21,20.314470291137695,20.518826336094904,20.011721396916244,20.155526219408557,117596300
2010-05-24,19.8830509185791,20.329606033594622,19.875482016539124,20.322037131554644,73711700
2010-05-25,19.731674194335938,19.928461300849317,19.20943154411275,19.413787552063607,98373600
2010-05-26,18.929384231567383,20.14038070155218,18.5887909781398,19.852768300075567,176684100
2010-05-27,19.67868995666504,19.951164587254215,19.47433398372316,19.47433398372316,136433600
2010-05-28,19.52730941772461,19.769509824103725,19.421347732422287,19.557585009879382,67496900
2010-06-01,19.595436096191406,19.91332272614259,19.31539397196077,19.322962873104878,76152400
2010-06-02,20.026845932006836,20.041983728683395,19.474329345890187,19.72409721657441,65718800
2010-06-03,20.329591751098633,20.382572584536494,19.988998616684615,20.094960283560336,67837000
2010-06-04,19.519742965698242,20.11010260683601,19.39107457967236,19.754373042467872,89832200
2010-06-07,19.141313552856445,19.55002410879138,19.103469047182656,19.542455207656623,80456200
2010-06-08,19.00507354736328,19.118604161180514,18.656911362221013,19.11103526111002,87355000
2010-06-09,18.76287841796875,19.315395245330944,18.73260281139639,19.088332526899368,87794000
2010-06-10,18.921810150146484,19.035340722323454,18.755298740528232,19.020202927734644,78930900
2010-06-11,19.421344757080078,19.466756694735455,18.747728814650664,18.95208469952907,68057700
2010-06-14,19.30025291442871,19.64841364661412,19.27754621482617,19.57272753517906,50972400
2010-06-15,20.11767578125,20.17065663788289,19.481902614415187,19.489471514451324,81641500
2010-06-16,19.920888900756836,20.117675972709,19.852770243403388,20.034419515139216,48698000
2010-06-17,19.9587345123291,20.18579575373355,19.708966569336138,20.102539291529176,47995500
2010-06-18,20.01171875,20.07983742264246,19.80736273207262,19.95873788097151,52075600
2010-06-21,19.64084815979004,20.3523074952352,19.59543475603127,20.26905247558449,54625300
2010-06-22,19.50460433959961,20.019277861821642,19.497035441494027,19.799784147618837,55985400
2010-06-23,19.156448364257812,19.51217947075795,19.088329703167155,19.51217947075795,61466200
2010-06-24,18.921810150146484,19.466757762767664,18.868829312705202,19.269970763971795,85243400
2010-06-25,18.566082000732422,19.005067970667906,18.399569135281947,18.959654583570693,156256700
2010-06-28,18.399574279785156,18.626636947898763,18.255769511295266,18.550949391860893,73784800
2010-06-29,17.642704010009766,18.316321762527775,17.491330320933326,18.263339455549755,119882100
2010-06-30,17.41564178466797,17.922746574253733,17.37022982483616,17.63513412687186,81050500
2010-07-01,17.529176712036133,17.65027626374874,17.203721125450798,17.476195838614434,92239400
2010-07-02,17.612430572509766,17.771373169106546,17.445917630985157,17.680549240657047,62485100
2010-07-06,18.028705596923828,18.233061551013684,17.847056341161718,17.937881690852752,73592000
2010-07-07,18.392011642456055,18.407149447542192,17.869770359569273,18.02871298211206,79965300
2010-07-08,18.475261688232422,18.63420569900422,18.142237310498214,18.619067899193563,50758100
2010-07-09,18.36930274963379,18.475264477063153,18.27847738067986,18.414714712300622,53806100
2010-07-12,18.793148040771484,18.838559996038786,18.48283036647487,18.49039926628943,49854200
2010-07-13,19.020212173461914,19.14888060277343,18.84613178192876,19.027781074435563,61928700
2010-07-14,19.25484275817871,19.383511180710233,19.012643714265298,19.300254718007434,72808100
2010-07-15,19.30782127380371,19.368371027428786,18.90667825377508,19.300252374148076,56934700
2010-07-16,18.838563919067383,19.406218530789737,18.830995017676646,19.307825699950808,65064800
2010-07-19,19.095901489257812,19.148882357307517,18.853702410390362,18.891545475105755,38181800
2010-07-20,19.28511619567871,19.28511619567871,18.694756409121684,18.815855926549798,45530700
2010-07-21,19.01263999938965,19.413781546134715,18.906676855666515,19.375938494274955,73297300
2010-07-22,19.557588577270508,19.671119181320012,19.27754507323644,19.307820670913614,73016400
2010-07-23,19.534889221191406,19.693833281495724,19.111040799747382,19.55759592798359,108520100
2010-07-26,19.754377365112305,19.83006492232823,19.52731469346453,19.572728093966134,67249900
2010-07-27,19.79979133605957,19.86034109926751,19.648416206229605,19.78465353435253,60672100
2010-07-28,19.64084815979004,19.822497443964558,19.550022795892687,19.731672080067206,69704800
2010-07-29,19.701406478881836,19.9890176095161,19.37595082867674,19.777092630781876,69446200
2010-07-30,19.534889221191406,19.55759592798359,19.18672837876751,19.489477251227527,83534800
2010-08-02,19.928462982177734,19.966306048937533,19.48947676710998,19.67112608607383,55044600
2010-08-03,19.79979133605957,19.943597565036015,19.655985107083126,19.830066939473657,56877700
2010-08-04,19.474327087402344,19.860332196170088,19.25483483552632,19.792213562645216,78531900
2010-08-05,19.201862335205078,19.3608049200365,19.080761366869446,19.292686256931546,64922100
2010-08-06,19.338090896606445,19.345659794488185,18.936949414211924,19.058048893080418,55982100
2010-08-09,19.383506774902344,19.47433067391581,19.201857533255563,19.338093381775764,57096500
2010-08-10,18.97479248046875,19.179148392637146,18.830986307799915,19.171579494747245,87257700
2010-08-11,18.815853118896484,18.846127271926022,18.588790474885386,18.679615821213808,76746900
2010-08-12,18.53581428527832,18.67962051828405,18.437421458666147,18.482833421439437,70240500
2010-08-13,18.467693328857422,18.67204930142243,18.346593814067806,18.4298502718432,45263500
2010-08-16,18.543378829956055,18.626635278497908,18.39200373144722,18.437417127171827,40909700
2010-08-17,18.802091598510742,18.99231916118926,18.718392457830557,18.802091598510742,52912600
2010-08-18,18.885793685913086,18.98471283907829,18.573820574523577,18.779266706800936,46818900
2010-08-19,18.59664535522461,18.824917830533213,18.421634909412276,18.733609420938173,54064600
2010-08-20,18.43685531616211,18.56621011886875,18.41402893712756,18.497728079122815,49560100
2010-08-23,18.474905014038086,18.7488317708365,18.44446790143748,18.596650561797695,51643000
2010-08-24,18.292278289794922,18.528159998811134,18.261841191175673,18.33032321174824,66522500
2010-08-25,18.33793830871582,18.429246730922593,18.162929290051835,18.261846989329374,47404800
2010-08-26,18.124876022338867,18.40641336176729,18.10204965111538,18.33032207127415,49105300
2010-08-27,18.208574295043945,18.277056302735662,17.888992076256077,18.170527928926063,60939400
2010-08-30,17.9879093170166,18.124873329289592,17.957473676133958,18.064000596203865,45453100
2010-08-31,17.858558654785156,18.056395445308702,17.744422435607934,17.957477775707314,66074600
2010-09-01,18.185760498046875,18.223806893501568,17.911833707381035,18.01075143292006,65235900
2010-09-02,18.2161922454834,18.223801522331627,18.041181780616487,18.170536584394032,48837100
2010-09-03,18.482511520385742,18.604257049887302,18.414029478625963,18.44446513534076,64189100
2010-09-07,18.23140525817871,18.490114807699918,18.200969608934304,18.337933658836217,51928700
2010-09-08,18.208574295043945,18.414020318119103,18.06400100643693,18.315101217533076,65512400
2010-09-09,18.269453048706055,18.42163420935495,18.25423449724488,18.406417109214722,46028900
2010-09-10,18.147705078125,18.284669120056023,18.102050881254907,18.246622746563656,58284300
2010-09-13,19.106454849243164,19.24341891217008,18.330326126871295,18.414026710064626,114680400
2010-09-14,19.04557991027832,19.289070904758837,18.939051511702488,19.053189185270934,87160400
2010-09-15,19.114059448242188,19.190149285631794,18.961876870821733,19.098840900236016,56201900
2010-09-16,19.273849487304688,19.304286582746876,19.060794173171157,19.068403447031706,44548300
2010-09-17,19.190153121948242,19.426036309237574,19.083626167250422,19.327117178743105,70341600
2010-09-20,19.349946975708008,19.418429011078917,19.106455939420794,19.23581073386351,49838700
2010-09-21,19.13688850402832,19.342334576975894,19.08362502985395,19.342334576975894,52675700
2010-09-22,18.725997924804688,18.99992457243466,18.535770400826813,18.939051822814577,94299400
2010-09-23,18.58903694152832,18.71078246085001,18.535773458240214,18.649909701189163,46201800
2010-09-24,18.855350494384766,18.870567591519812,18.703167912469016,18.748822106515476,51948800
2010-09-27,18.817310333251953,19.01514717450341,18.71078336154776,18.90862020279922,43603300
2010-09-28,18.77926254272461,18.946662251542147,18.528162253837845,18.870570947053842,56041200
2010-09-29,18.642295837402344,18.764041326765437,18.566204543720232,18.74121350326459,44318900
2010-09-30,18.634687423706055,18.893396963383537,18.53576975327444,18.725997270606666,61262700
2010-10-01,18.55099105834961,18.88579197114485,18.490118297052394,18.84774703957951,62672300
2010-10-04,18.19336700439453,18.254239776523193,18.09444929393097,18.23141194272943,98143400
2010-10-05,18.528154373168945,18.604245645292984,18.193353646615353,18.30748982914126,78152900
2010-10-06,18.58903694152832,18.67273753030738,18.360763004309355,18.50533635274926,50489700
2010-10-07,18.665122985839844,18.832522664829558,18.4748954841749,18.733605002544877,50096100
2010-10-08,18.69556427001953,18.75643703085877,18.543383093581983,18.733610652619742,41327800
2010-10-11,18.710783004760742,18.82491925102756,18.64230096673643,18.82491925102756,27587800
2010-10-12,18.893396377563477,18.96948767240119,18.58903264953336,18.75643233711974,50141500
2010-10-13,19.281463623046875,19.43364623598995,18.939053469585442,19.037972603394724,75336500
2010-10-14,19.197765350341797,19.281465942662,19.022756340327852,19.2434210105098,51949100
2010-10-15,19.43364143371582,19.44124925629413,19.197758296811372,19.296677406176617,68954800
2010-10-18,19.64670181274414,19.745620954912457,19.36516584172587,19.471692808995368,48330500
2010-10-19,19.09885025024414,19.304296394943513,18.98471398696271,19.228205068982117,66150900
2010-10-20,19.25863265991211,19.327114679453775,19.0988422485287,19.220587738531503,56283600
2010-10-21,19.342336654663086,19.43364651399936,19.060799252087136,19.327118102886878,50032400
2010-10-22,19.3118953704834,19.433642307016388,19.22819625647534,19.41842375853468,25837900
2010-10-25,19.167322158813477,19.289067635418867,19.152103611407664,19.20536707600745,50912400
2010-10-26,19.70757293701172,19.760836416225438,19.0684082838052,19.11406393854921,69304200
2010-10-27,19.82170867919922,19.867364332809924,19.49451853624803,19.62387331883652,64805500
2010-10-28,19.996723175048828,20.07281304387227,19.722795003056543,19.943458235022714,80730300
2010-10-29,20.293468475341797,20.6967512723265,20.148895178110216,20.65870490393895,114193200
2010-11-01,20.506526947021484,20.711971562717252,20.316299429707076,20.453262023063996,61912100
2010-11-02,20.841325759887695,20.864153583813664,20.559789854737758,20.59022550198498,54402100
2010-11-03,20.567411422729492,20.91742955754598,20.514146468398557,20.89460171997558,110255300
2010-11-04,20.65109634399414,20.871760934306767,20.55217868540888,20.85654238642577,93599300
2010-11-05,20.43043327331543,20.68914278287499,20.186942311687755,20.673924234943104,110953700
2010-11-08,20.39999771118164,21.967473434318162,20.224988750769153,20.301080044828716,71670800
2010-11-09,20.506526947021484,20.628272441997044,20.323907253237365,20.399998550427284,58538600
2010-11-10,20.49892234802246,20.605449317594932,20.400003203715645,20.552185832808696,52277300
2010-11-11,20.30108070373535,20.331516351554583,19.996716968939175,20.30108070373535,62073100
2010-11-12,19.98911476135254,20.179342344270655,19.85975994691537,20.14129595689426,64962200
2010-11-15,19.93584632873535,20.164118791125382,19.91301850196798,20.03476400875212,51794600
2010-11-16,19.759767532348633,19.935853362257273,19.637273930818484,19.935853362257273,65339200
2010-11-17,19.576017379760742,19.836316518423974,19.560705322136272,19.82866048961174,58299700
2010-11-18,19.782724380493164,19.966464678301815,19.6066401109563,19.68319747319801,59514000
2010-11-19,19.66789436340332,19.775075879530423,19.598991542967713,19.752107785972342,52423200
2010-11-22,19.69851303100586,19.706169060638448,19.476494012614125,19.637266254183483,53350500
2010-11-23,19.23151206970215,19.598992829318682,19.208543974636587,19.57602473425312,69742500
2010-11-24,19.42289924621582,19.49180057817459,19.262125577677242,19.29274968987051,56825900
2010-11-26,19.33103370666504,19.453527268779286,19.269786925607914,19.300409586017256,21356500
2010-11-29,19.376968383789062,19.461183255142494,19.086046539482076,19.28509894252936,56603600
2010-11-30,19.33869171142578,19.499463980527146,19.139639287606048,19.177917982085823,75282100
2010-12-01,19.935850143432617,20.096622421893198,19.568367937936603,19.576023969325966,74123500
2010-12-02,20.586591720581055,20.655494526016973,20.058338825890115,20.088961483729232,91759200
2010-12-03,20.68611717224121,20.716739827901474,20.502376857564983,20.525343484250623,52622000
2010-12-06,20.54831886291504,20.655500386117534,20.487072069622364,20.61722168789914,36264200
2010-12-07,20.57127571105957,20.77032658525466,20.555963656048274,20.732047907964358,57860500
2010-12-08,20.846891403198242,20.854547432908543,20.517689426847223,20.540657515978115,41666800
2010-12-09,20.732051849365234,20.931104221640403,20.678461106875424,20.885169508111737,47148300
2010-12-10,20.931110382080078,20.97704510912824,20.75502604486325,20.81627283434035,37625800
2010-12-13,20.86220359802246,21.015321272745496,20.80095682018092,20.87751565754244,47943900
2010-12-14,21.145479202270508,21.245004707946745,20.869867863107167,20.908146566773656,64070500
2010-12-15,21.321557998657227,21.42873950908018,21.07657085469701,21.07657085469701,69634200
2010-12-16,21.428733825683594,21.428733825683594,21.176090717951606,21.252649545193638,57680200
2010-12-17,21.359832763671875,21.50529440123346,21.244995243592008,21.375144822412736,87456500
2010-12-20,21.29093360900879,21.428739240820907,21.191408130610338,21.398116578328516,52811000
2010-12-21,21.4899845123291,21.54357526309486,21.2526534188357,21.321556229888373,38153000
2010-12-22,21.581850051879883,21.742622264233884,21.421076379287804,21.444044464011835,42252300
2010-12-23,21.666074752807617,21.681386817283954,21.405775497665292,21.41343152990346,24902500
2010-12-27,21.4899845123291,21.5895114439556,21.3445228600803,21.528264663046386,21652800
2010-12-28,21.444053649902344,21.566547233759714,21.405773492297726,21.41342952381865,23042200
2010-12-29,21.41341781616211,21.52825676594976,21.344515030384684,21.390451194394906,19502500
2010-12-30,21.321557998657227,21.436395539858758,21.26796724344575,21.375148753868704,20786100
2010-12-31,21.36748504638672,21.37514107441471,21.153120642317017,21.283270198316828,24752000
2011-01-03,21.421077728271484,21.57419538226474,21.375143016168774,21.474668469097672,53443800
2011-01-04,21.505294799804688,21.56654157566496,21.321554472223866,21.390457277596465,54405600
2011-01-05,21.43639373779297,21.444049767927936,21.26030942540404,21.359834896681736,58998700
2011-01-06,22.064180374145508,22.087148471595334,21.32921877861769,21.467024442838877,88026300
2011-01-07,21.895742416381836,22.00292390356038,21.62778723819723,21.926365072616456,73762000
2011-01-10,21.604827880859375,21.742633540194902,21.467023681762683,21.635452009706754,57573600
2011-01-11,21.52060890197754,21.627790404849158,21.474672720542454,21.58951171389171,50298900
2011-01-12,21.85746955871582,21.888093685399674,21.489988799941962,21.528268958296778,52631100
2011-01-13,21.581850051879883,21.734966235992538,21.444044464011835,21.68903152678255,67077600
2011-01-14,21.666074752807617,21.727321550474116,21.367496796713297,21.497646424284458,62688400
2011-01-18,21.941679000854492,22.002925778781798,21.543574214207812,21.55888627374923,53322700
2011-01-19,21.79621696472168,21.956990666545988,21.643100752769094,21.7885609350883,50005900
2011-01-20,21.704355239868164,21.85747150621388,21.535925448577355,21.819192804687166,58613600
2011-01-21,21.451705932617188,21.765595868927505,21.451705932617188,21.742627778378537,58080300
2011-01-24,21.727306365966797,21.865111929468302,21.428728618538745,21.4516966992016,52047800
2011-01-25,21.78090476989746,21.78090476989746,21.528261651459374,21.543572249366047,42436600
2011-01-26,22.03355598449707,22.194328273379202,21.81919147241545,21.826847504301092,74628800
2011-01-27,22.10245704650879,22.554151209786912,21.81153369903765,22.0105861314551,146938600
2011-01-28,21.24500274658203,22.148394088002828,21.0153276253091,22.125425991780013,141249400
2011-01-31,21.229684829711914,21.359834418616536,20.99235374179351,21.26030894956637,65029000
2011-02-01,21.428733825683594,21.482324566681566,21.137812034449677,21.283272199947547,62810700
2011-02-02,21.390459060668945,21.520608652750866,21.344522879765837,21.382803030518428,45824000
2011-02-03,21.168441772460938,21.413428933421045,21.084228348530065,21.413428933421045,60340100
2011-02-04,21.26030921936035,21.31389996954731,21.06125681849563,21.206718469173392,40412200
2011-02-07,21.589513778686523,21.69669529180885,21.275623810052338,21.283278380785134,68980900
2011-02-08,21.6507511138916,21.696685819427106,21.47466539890257,21.512945537047127,34904200
2011-02-09,21.41341781616211,21.635438228164467,21.367483112389795,21.58184749705711,52905100
2011-02-10,21.053600311279297,21.390458325126513,20.892828064362135,21.38280229523926,76672400
2011-02-11,20.86220359802246,21.290931042913243,20.724397982819404,21.25265235435167,83939700
2011-02-14,20.846891403198242,20.877515522039435,20.632528412263333,20.831579343777648,56766200
2011-02-15,20.762184143066406,21.047125753530974,20.754484328532158,20.82379441029733,44116500
2011-02-16,20.808385848999023,20.846890786056214,20.48493938356337,20.83148822368566,70817900
2011-02-17,20.954708099365234,21.07792714307005,20.723675513766093,20.769881737112048,57207300
2011-02-18,20.83918571472168,20.954701973752798,20.785278225098416,20.89309320434494,68667800
2011-02-22,20.477235794067383,20.86999227702759,20.4233283007164,20.623557182355075,60889000
2011-02-23,20.477235794067383,20.6851659560232,20.354018246731126,20.431029581033545,60234100
2011-02-24,20.61586570739746,20.83919706733985,20.407935446545434,20.515750484526606,64494200
2011-02-25,20.446435928344727,20.7544813447343,20.407930985730733,20.72367621554758,53006300
2011-02-28,20.46954345703125,20.68517499351508,20.41563594012771,20.55425610866234,51379900
2011-03-01,20.146093368530273,20.623562591336817,20.1383920861933,20.4849424470101,60055000
2011-03-02,20.084482192993164,20.307814947628884,20.053678536173653,20.10758603725973,48658200
2011-03-03,20.176898956298828,20.33092019992946,20.16149639127493,20.223105182501072,68271500
2011-03-04,19.984365463256836,20.207696715396995,19.868847728186424,20.19229415487174,70437200
2011-03-07,19.80723762512207,20.230799197915164,19.67631880718514,20.122982750346036,64980400
2011-03-08,19.95355987548828,20.038272487526733,19.753330999950386,19.84574489207133,50549800
2011-03-09,19.938159942626953,20.007470003633586,19.761034883996306,19.876551162717636,39789100
2011-03-10,19.56850814819336,19.799540716084895,19.522301928388902,19.73023212081283,66549500
2011-03-11,19.776437759399414,19.907356602388788,19.53000263585923,19.568507573086432,49905800
2011-03-14,19.784147262573242,19.838054784642054,19.52230946777917,19.630124511916797,54473400
2011-03-15,19.55310821533203,19.614717006314535,19.252765542900995,19.314374333883503,76067300
2011-03-16,19.091041564941406,19.46839556460864,19.006328932959402,19.422187873235185,100725400
2011-03-17,19.083341598510742,19.422189212057752,19.060237751231405,19.29897163097349,62497000
2011-03-18,19.098743438720703,19.39138630685141,19.098743438720703,19.298972383002372,85486700
2011-03-21,19.506900787353516,19.699428430919525,19.36828064896689,19.39138449498778,46878100
2011-03-22,19.483795166015625,19.607012729161035,19.42988766574816,19.483795166015625,30895600
2011-03-23,19.668622970581055,19.72253047082379,19.391382719196447,19.429887656835767,43969000
2011-03-24,19.87656021118164,19.92276791880078,19.63782626396213,19.714837641124184,38696700
2011-03-25,19.730236053466797,19.984372516349964,19.70713220452486,19.968969950388672,57029800
2011-03-28,19.56850814819336,19.80724199753051,19.54540430385651,19.761035777726054,48973200
2011-03-29,19.630123138427734,19.653226990070603,19.483801682428975,19.514606817952803,40763500
2011-03-30,19.722532272338867,19.80724343665699,19.637819639151395,19.714830990333702,41999300
2011-03-31,19.55310821533203,19.776441000687015,19.514603271794005,19.714832209704507,63233700
2011-04-01,19.622413635253906,19.660920038529408,19.49149480185538,19.660920038529408,63114200
2011-04-04,19.67632293701172,19.761035563124295,19.568507935682423,19.599313061130353,35433700
2011-04-05,19.85345458984375,20.161498579406537,19.82264945645267,19.884258254365225,73651100
2011-04-06,20.138389587402344,20.261607151766157,19.91505830281889,20.007470741657134,65581400
2011-04-07,20.176898956298828,20.223105182501072,19.999772396262905,20.16919767378688,46134700
2011-04-08,20.076786041259766,20.238510054708275,19.992073392840567,20.153797406289073,39887600
2011-04-11,20.007471084594727,20.21540127884865,19.86885095509211,20.16919505863753,34286300
2011-04-12,19.74563217163086,19.907356135706106,19.67632211115135,19.891953573628623,36920400
2011-04-13,19.737930297851562,19.922758099492558,19.68402280106841,19.7533328594665,38144700
