Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-22 00:00:00+05:30,1874.974953298526,1877.0328526375122,1846.7588891358412,1854.8074951171875,3196138,0.0,0.0
2020-06-23 00:00:00+05:30,1853.9389874563806,1869.4875630788563,1838.3904118339046,1861.5303955078125,4205944,0.0,0.0
2020-06-24 00:00:00+05:30,1860.3410868884573,1888.008401479596,1858.1459718309275,1867.8409423828125,2560937,0.0,0.0
2020-06-25 00:00:00+05:30,1861.2556149710604,1884.121163066528,1837.7041004327289,1843.96923828125,3043931,0.0,0.0
2020-06-26 00:00:00+05:30,1852.1098860327627,1949.9744577885679,1847.4909994354696,1937.947265625,6300722,0.0,0.0
2020-06-29 00:00:00+05:30,1928.0231488978502,1945.9498291644102,1912.7490063718355,1922.2152099609375,3076341,0.0,0.0
2020-06-30 00:00:00+05:30,1920.7063422511335,1931.590255538662,1897.886566320335,1904.3802490234375,3071725,0.0,0.0
2020-07-01 00:00:00+05:30,1902.139387227875,1933.4651916910836,1901.9565074815291,1913.43505859375,2503466,0.0,0.0
2020-07-02 00:00:00+05:30,1922.5356103646054,1980.156801350795,1918.877122048022,1972.9769287109375,3758699,0.0,0.0
2020-07-03 00:00:00+05:30,1978.9219934691585,2016.7417061663978,1975.8123676852429,2011.848388671875,4185208,0.0,0.0
2020-07-06 00:00:00+05:30,2016.7414577478241,2076.100334691328,2016.7414577478241,2069.972412109375,5190366,0.0,0.0
2020-07-07 00:00:00+05:30,2080.7652478997065,2106.1002350500166,2041.5736021536695,2076.1005859375,5630055,0.0,0.0
2020-07-08 00:00:00+05:30,2076.191861597379,2080.216108926858,2019.119540271139,2029.45458984375,2793358,0.0,0.0
2020-07-09 00:00:00+05:30,2038.6924377047428,2052.8690787026894,2003.9825774690469,2016.1470947265625,3443998,0.0,0.0
2020-07-10 00:00:00+05:30,2016.9703467091138,2057.762580892534,1990.217650805592,2032.6104736328125,9610320,0.0,0.0
2020-07-13 00:00:00+05:30,2030.461181640625,2053.28095972095,2021.3149601017033,2030.461181640625,2963503,0.0,0.0
2020-07-14 00:00:00+05:30,2021.3140980858686,2047.8381292372217,1980.1561187130794,1986.5126953125,2976738,0.0,0.0
2020-07-15 00:00:00+05:30,1998.4491441252696,2067.0457966696154,1994.8822075115215,2043.174072265625,5569321,0.0,0.0
2020-07-16 00:00:00+05:30,2057.015607957406,2138.5995603229176,2035.1071979084968,2048.536376953125,8582118,432.785,0.0
2020-07-17 00:00:00+05:30,2050.5989261806167,2056.92388475766,2007.5611436784804,2017.3695068359375,4509135,0.0,0.0
2020-07-20 00:00:00+05:30,2017.598990629573,2041.3407520226465,2008.2489628290978,2023.9239501953125,2952646,0.0,0.0
2020-07-21 00:00:00+05:30,2044.1825099395917,2052.111648542183,2017.7363821194322,2039.64501953125,2665286,0.0,0.0
2020-07-22 00:00:00+05:30,2045.0994304072449,2045.0994304072449,2002.1990479772003,2008.3865966796875,2861534,0.0,0.0
2020-07-23 00:00:00+05:30,2008.3861656324868,2008.3861656324868,1982.765180893117,1990.2818603515625,2265766,0.0,0.0
2020-07-24 00:00:00+05:30,1974.973693518289,1982.7654207844323,1948.0235734343194,1977.6319580078125,3665100,0.0,0.0
2020-07-27 00:00:00+05:30,1984.5991214455762,2030.4328194004393,1983.2241105069302,2022.9161376953125,4248480,0.0,0.0
2020-07-28 00:00:00+05:30,2030.4325091620778,2126.6832601607316,2030.4325091620778,2117.287353515625,8092319,0.0,0.0
2020-07-29 00:00:00+05:30,2101.016656438944,2146.8503531326382,2058.8955339369086,2086.395751953125,6090431,0.0,0.0
2020-07-30 00:00:00+05:30,2095.4244839445387,2161.516752363114,2082.911976487314,2089.557861328125,7098496,0.0,0.0
2020-07-31 00:00:00+05:30,2111.2374625725665,2140.250326600966,2069.3455089252525,2091.2998046875,4723290,0.0,0.0
2020-08-03 00:00:00+05:30,2099.5951225632275,2111.8786837848256,2044.823871827551,2066.31982421875,4012337,0.0,0.0
2020-08-04 00:00:00+05:30,2071.6363825755307,2080.5280714142336,2039.6445646124137,2062.240478515625,2927928,0.0,0.0
2020-08-05 00:00:00+05:30,2071.682702115374,2108.3496525952924,2065.2659857813883,2071.224365234375,3800641,0.0,0.0
2020-08-06 00:00:00+05:30,2085.4329098290686,2126.224894219132,2076.587097115094,2115.77490234375,4748047,0.0,0.0
2020-08-07 00:00:00+05:30,2115.6827460067557,2134.016218675792,2096.432599704268,2104.0869140625,3165491,0.0,0.0
2020-08-10 00:00:00+05:30,2124.8498810044416,2131.266597642505,2086.395459625796,2092.5830078125,2929353,0.0,0.0
2020-08-11 00:00:00+05:30,2092.7658499732825,2119.349384642238,2085.98255478356,2089.924072265625,2774423,0.0,0.0
2020-08-12 00:00:00+05:30,2097.6698070194275,2105.04884935332,2059.352811534995,2069.2529296875,3415751,0.0,0.0
2020-08-13 00:00:00+05:30,2083.5990663863904,2108.3492532726345,2062.9739106478537,2066.5947265625,2695682,0.0,0.0
2020-08-14 00:00:00+05:30,2087.266239764909,2091.2079818590178,2047.0243495184945,2055.320068359375,2270405,0.0,0.0
2020-08-17 00:00:00+05:30,2074.4324808237902,2080.849196407425,2051.7448078673656,2065.63232421875,2625630,0.0,0.0
2020-08-18 00:00:00+05:30,2074.2495231660196,2098.266332010168,2060.9577530418833,2080.620361328125,3493374,0.0,0.0
2020-08-19 00:00:00+05:30,2086.6699768903013,2094.2325338656406,2064.8072226608706,2068.565673828125,2843005,0.0,0.0
