Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-22 00:00:00+05:30,818.423828125,832.6380004882812,800.7022094726562,805.8479614257812,60198705,0.0,0.0
2020-06-23 00:00:00+05:30,807.6246948242188,813.9703369140625,791.9798583984375,794.195068359375,37962078,0.0,0.0
2020-06-24 00:00:00+05:30,801.1175537109375,818.1007690429688,789.9492797851562,797.4024658203125,51586221,0.0,0.0
2020-06-25 00:00:00+05:30,797.0101928710938,807.1632080078125,790.572265625,792.810546875,39679374,0.0,0.0
2020-06-26 00:00:00+05:30,797.8409423828125,808.5477294921875,792.3952026367188,803.7711791992188,30921913,0.0,0.0
2020-06-29 00:00:00+05:30,797.4948120117188,802.8943481445312,791.72607421875,795.2334594726562,25621946,0.0,0.0
2020-06-30 00:00:00+05:30,801.625244140625,803.47119140625,782.4960327148438,786.44189453125,30276420,0.0,0.0
2020-07-01 00:00:00+05:30,793.7797241210938,807.1632080078125,788.2647705078125,801.902099609375,28464103,0.0,0.0
2020-07-02 00:00:00+05:30,804.3942260742188,815.7471313476562,800.7252807617188,812.4012451171875,28789533,0.0,0.0
2020-07-03 00:00:00+05:30,821.3773803710938,827.46923828125,815.9317016601562,825.1155395507812,29434266,0.0,0.0
2020-07-06 00:00:00+05:30,833.0072021484375,857.4666748046875,827.0538330078125,854.6054077148438,47016185,0.0,0.0
2020-07-07 00:00:00+05:30,858.3897094726562,860.397216796875,833.607177734375,841.5218505859375,35189589,0.0,0.0
2020-07-08 00:00:00+05:30,841.7987670898438,846.8291015625,826.084716796875,829.7767333984375,26204095,0.0,0.0
2020-07-09 00:00:00+05:30,834.8532104492188,846.8521728515625,824.3540649414062,841.8910522460938,36418942,0.0,0.0
2020-07-10 00:00:00+05:30,843.8524780273438,869.7426147460938,841.8910522460938,866.7197875976562,43759967,0.0,0.0
2020-07-13 00:00:00+05:30,878.3956909179688,898.8632202148438,876.8496704101562,893.002197265625,69608392,0.0,0.0
2020-07-14 00:00:00+05:30,892.5407104492188,896.09423828125,870.9886474609375,884.6951904296875,67331128,0.0,0.0
2020-07-15 00:00:00+05:30,894.3635864257812,913.2158813476562,829.7767333984375,851.0056762695312,139669773,0.0,0.0
2020-07-16 00:00:00+05:30,852.3901977539062,862.543212890625,836.4453735351562,850.7288208007812,60961724,0.0,0.0
2020-07-17 00:00:00+05:30,851.4672241210938,886.0797119140625,848.2366943359375,882.249267578125,49726765,0.0,0.0
2020-07-20 00:00:00+05:30,885.0643920898438,891.61767578125,876.6881713867188,886.0335083007812,36592938,0.0,0.0
2020-07-21 00:00:00+05:30,894.8482055664062,912.3851928710938,893.6944580078125,909.8699951171875,42173371,0.0,0.0
2020-07-22 00:00:00+05:30,915.1541748046875,927.6146850585938,904.8627319335938,924.845703125,59771457,0.0,0.0
