Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-22 00:00:00+05:30,637.7689112141354,653.4238334855446,635.2893536533486,643.4085693359375,1991649,0.0,0.0
2020-06-23 00:00:00+05:30,645.6449746712597,652.4514728982157,632.0805841922349,646.5687255859375,2304549,0.0,0.0
2020-06-24 00:00:00+05:30,652.6945076447508,667.4743430021623,649.5829539882511,653.132080078125,2289595,0.0,0.0
2020-06-25 00:00:00+05:30,653.1321017059777,668.1063614425697,650.9442988146097,657.6049194335938,1924228,0.0,0.0
2020-06-26 00:00:00+05:30,661.2026574623748,677.5382406595018,660.2303006131654,666.5020141601562,1515668,0.0,0.0
2020-06-29 00:00:00+05:30,668.0092406149297,674.8157394276001,664.4115079443549,668.6412963867188,1506765,0.0,0.0
2020-06-30 00:00:00+05:30,668.64121308715,678.413387581185,668.2036406341136,671.7041015625,3278250,0.0,0.0
2020-07-01 00:00:00+05:30,675.788028149343,677.5868646289763,666.1130653731537,675.6421508789062,708593,0.0,0.0
2020-07-02 00:00:00+05:30,676.8575651051103,680.6497804783846,668.0091416980717,677.635498046875,890340,0.0,0.0
2020-07-03 00:00:00+05:30,681.6221528094679,699.0273641881489,675.9338889681419,697.4715576171875,2286821,0.0,0.0
2020-07-06 00:00:00+05:30,699.999764880808,700.0969768328523,682.6917643640754,688.3314819335938,1312275,0.0,0.0
2020-07-07 00:00:00+05:30,700.0969449283479,701.7499634734638,671.3152053760305,684.1502685546875,2861203,0.0,0.0
2020-07-08 00:00:00+05:30,688.8176621494717,688.8176621494717,674.2323084281924,676.1283569335938,784395,0.0,0.0
2020-07-09 00:00:00+05:30,676.177030708896,679.677491906571,666.7451566483264,674.3295288085938,1113721,0.0,0.0
2020-07-10 00:00:00+05:30,674.2808858282509,684.9282054631417,666.5020308399038,677.975830078125,1076732,0.0,0.0
2020-07-13 00:00:00+05:30,685.4629430297285,685.4629430297285,670.9261968940998,675.8851928710938,1486087,0.0,0.0
2020-07-14 00:00:00+05:30,678.4134510188743,684.0531094188339,671.5096811146145,675.3991088867188,663400,0.0,0.0
2020-07-15 00:00:00+05:30,680.6497592558272,688.0883125068741,671.2664924069064,675.3504028320312,1499695,0.0,0.0
2020-07-16 00:00:00+05:30,680.6497846826234,680.6497846826234,666.4047333068708,675.1559448242188,666601,0.0,0.0
2020-07-17 00:00:00+05:30,680.649846908962,686.4839884538959,675.8852742414166,681.1846313476562,803292,0.0,0.0
2020-07-20 00:00:00+05:30,683.5668254783351,690.3733230293285,672.9195067254057,679.3370971679688,985318,0.0,0.0
2020-07-21 00:00:00+05:30,680.6011813444575,683.9071589883681,658.5772752013826,661.4457397460938,1327599,0.0,0.0
2020-07-22 00:00:00+05:30,661.4456877808799,676.7603067923446,656.8269931583746,674.0377197265625,1727347,0.0,0.0
2020-07-23 00:00:00+05:30,677.8300360075801,679.4344487850404,649.9234377898764,662.8557739257812,2053661,0.0,0.0
2020-07-24 00:00:00+05:30,662.6126271407668,668.9815530215992,647.2007345328765,661.2026977539062,869014,0.0,0.0
2020-07-27 00:00:00+05:30,661.3485727425676,662.0778404213922,645.1588065334796,648.46484375,677160,0.0,0.0
2020-07-28 00:00:00+05:30,648.7079411867139,660.9110086305702,646.8118333281806,658.7232055664062,831857,0.0,0.0
2020-07-29 00:00:00+05:30,648.5620547547654,665.8213897950909,648.5620547547654,661.3485717773438,971664,0.0,0.0
2020-07-30 00:00:00+05:30,667.9604800579042,672.8708697668156,657.4103737309719,663.7793579101562,1029899,0.0,0.0
2020-07-31 00:00:00+05:30,664.1197025743543,675.787984317974,660.0357920944973,672.7250366210938,1127724,0.0,0.0
2020-08-03 00:00:00+05:30,676.7603975645309,688.914858727687,672.5306688189346,679.72607421875,2106169,0.0,0.0
2020-08-04 00:00:00+05:30,686.3380286863149,686.3380286863149,663.2445545131825,672.8709106445312,2391759,0.0,0.0
