Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-22 00:00:00+05:30,100.85100479612625,103.36366111109423,99.52077807782518,101.14661407470703,68545834,0.0,0.0
2020-06-23 00:00:00+05:30,101.4914819345952,104.44754451521447,100.40759382523264,102.87097930908203,68638552,0.0,0.0
2020-06-24 00:00:00+05:30,103.7085278355685,109.17724656222613,102.67390293560976,103.26512145996094,125457492,0.0,0.0
2020-06-25 00:00:00+05:30,102.3290330973155,104.74315541986938,100.16125684465847,102.27976989746094,63198285,0.0,0.0
2020-06-26 00:00:00+05:30,103.85634170710671,104.49682348703577,98.88029962956921,99.91492462158203,56327855,0.0,0.0
2020-06-29 00:00:00+05:30,99.91492216012718,99.91492216012718,96.61398693585177,97.99347686767578,43274006,0.0,0.0
2020-06-30 00:00:00+05:30,100.25979012448065,100.80173794302672,95.87496692953873,96.81105041503906,50764363,0.0,0.0
2020-07-01 00:00:00+05:30,97.55006707809108,99.96418189265819,96.76178070070065,99.2744369506836,50857376,0.0,0.0
2020-07-02 00:00:00+05:30,99.27444246069341,101.44221884235067,98.92956997056471,100.06272888183594,48083736,0.0,0.0
2020-07-03 00:00:00+05:30,101.34368730551462,104.79242732332366,100.60467158741268,101.93489837646484,87310642,0.0,0.0
2020-07-06 00:00:00+05:30,103.46220068975326,108.29043822547307,102.96952354361157,107.40361785888672,91970198,0.0,0.0
2020-07-07 00:00:00+05:30,108.19189652548444,110.95088383503268,106.46752663789574,107.452880859375,85835716,0.0,0.0
2020-07-08 00:00:00+05:30,107.89628154819862,109.22650817334389,102.67390144336964,103.80706024169922,55887256,0.0,0.0
2020-07-09 00:00:00+05:30,104.74315462835335,107.3543372482495,103.11731869231859,105.38362884521484,54492650,0.0,0.0
2020-07-10 00:00:00+05:30,105.13729618156268,107.00947077280144,103.85634015846192,106.02411651611328,64694173,0.0,0.0
2020-07-13 00:00:00+05:30,107.25580058389946,110.45820165679012,105.28509223135134,106.41825103759766,81893001,0.0,0.0
2020-07-14 00:00:00+05:30,105.33436278681053,105.97484450394441,102.57536809038264,103.60999298095703,46924623,0.0,0.0
2020-07-15 00:00:00+05:30,105.23583407511119,105.23583407511119,100.99880790706924,101.68855285644531,49687046,0.0,0.0
2020-07-16 00:00:00+05:30,102.42756149226345,102.42756149226345,99.12662657373839,101.44220733642578,44333785,0.0,0.0
