Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-22 00:00:00+05:30,91.62089822798225,93.36086530010161,88.63439000014218,92.76356506347656,33039735,0.0,0.0
2020-06-23 00:00:00+05:30,94.26980916614264,98.16525495258878,92.99730110273276,97.36019897460938,34298071,0.0,0.0
2020-06-24 00:00:00+05:30,96.99662218266837,97.8536258999939,91.93254260985397,92.71163177490234,32910525,0.0,0.0
2020-06-25 00:00:00+05:30,92.65969596651482,95.20472634209922,90.55615792802608,93.15312194824219,40909792,0.0,0.0
2020-06-26 00:00:00+05:30,93.98414023671742,94.58144047865805,92.52983633817186,93.07520294189453,11954078,0.0,0.0
2020-06-29 00:00:00+05:30,92.45193129155714,93.64653885188083,92.0104460419748,92.58177947998047,7547198,0.0,0.0
2020-06-30 00:00:00+05:30,92.97132791274889,93.46475386716952,90.3743640362516,90.81584930419922,11889584,0.0,0.0
2020-07-01 00:00:00+05:30,90.89375531136098,91.1015110091087,89.2836363255644,90.08869934082031,15209917,0.0,0.0
2020-07-02 00:00:00+05:30,90.1146641525447,91.82866447136637,89.64721208185337,90.94569396972656,15481100,0.0,0.0
2020-07-03 00:00:00+05:30,91.41314892853515,93.17908294289279,90.94569684307508,92.24417877197266,22720042,0.0,0.0
2020-07-06 00:00:00+05:30,92.659690514904,92.81551257377868,91.30927493961562,92.45193481445312,11724475,0.0,0.0
2020-07-07 00:00:00+05:30,92.71163339145949,92.71163339145949,89.17976526620997,89.90691375732422,20855578,0.0,0.0
2020-07-08 00:00:00+05:30,89.85496518736231,90.71196179973614,87.6735128606699,88.16693878173828,16818545,0.0,0.0
2020-07-09 00:00:00+05:30,88.5564933805035,89.59527897870122,88.03710058140463,89.10186004638672,16110083,0.0,0.0
2020-07-10 00:00:00+05:30,89.12781642921631,90.24450940754127,88.03709026991861,89.64720916748047,23809286,0.0,0.0
2020-07-13 00:00:00+05:30,89.64721272989397,90.47824255308316,87.36188599966003,87.82933807373047,10803798,0.0,0.0
2020-07-14 00:00:00+05:30,87.51769805229178,87.67351305681201,84.66103797484485,84.84282684326172,16288923,0.0,0.0
2020-07-15 00:00:00+05:30,85.72579016078187,86.3750310865962,84.71297854334047,84.94670104980469,15061461,0.0,0.0
2020-07-16 00:00:00+05:30,85.4401291055784,85.4401291055784,82.84316533744973,84.24552154541016,15458966,0.0,0.0
2020-07-17 00:00:00+05:30,83.95985973558273,85.10252663031902,83.95985973558273,84.81685638427734,13711930,0.0,0.0
2020-07-20 00:00:00+05:30,84.81685684931827,85.31028279400415,84.32343794934762,84.92073822021484,8390572,0.0,0.0
2020-07-21 00:00:00+05:30,85.23237544960507,90.60809198702128,85.23237544960507,90.19257354736328,33717545,0.0,0.0
2020-07-22 00:00:00+05:30,90.37435435677074,94.21785907338781,90.27048003966546,93.30892181396484,46076322,0.0,0.0
2020-07-23 00:00:00+05:30,92.45192782050655,94.8151689879138,92.1662646345863,94.39965057373047,18738194,0.0,0.0
2020-07-24 00:00:00+05:30,93.23102097669482,95.17874381463109,92.78953572448624,94.52950286865234,14438899,0.0,0.0
2020-07-27 00:00:00+05:30,94.1659231189155,94.29577129563633,92.8414674895344,93.95816040039062,11938756,0.0,0.0
2020-07-28 00:00:00+05:30,93.59459849316237,94.9709878862948,92.81550935991211,94.4775619506836,11893746,0.0,0.0
2020-07-29 00:00:00+05:30,94.16592807017248,95.82798059276135,93.75040965598916,94.39965057373047,13335993,0.0,0.0
2020-07-30 00:00:00+05:30,94.78921286383213,95.17875748737877,91.20540373614622,91.85464477539062,23995122,0.0,0.0
2020-07-31 00:00:00+05:30,91.72477947227024,93.15310949240191,91.51702378737588,92.60774993896484,14354565,0.0,0.0
2020-08-03 00:00:00+05:30,92.97131709936373,93.23101345680847,90.4262942053481,92.73759460449219,12500988,0.0,0.0
2020-08-04 00:00:00+05:30,92.37402378744616,92.99729790976419,91.20539009163618,92.58177947998047,9628257,0.0,0.0
2020-08-05 00:00:00+05:30,91.95850993635628,92.42596199320175,90.97165809503099,91.38717651367188,10577794,0.0,0.0
2020-08-06 00:00:00+05:30,91.75074296210406,92.32207635836988,91.10150206741892,91.36119842529297,8564058,0.0,0.0
2020-08-07 00:00:00+05:30,91.30926901165012,92.42596199320175,91.02359877795045,91.38717651367188,8026904,0.0,0.0
2020-08-10 00:00:00+05:30,91.85462986918172,92.8674485439288,91.54299281197378,92.06238555908203,7766140,0.0,0.0
2020-08-11 00:00:00+05:30,92.52985263831836,94.71130534806602,91.17943691246289,91.85464477539062,21833550,0.0,0.0
2020-08-12 00:00:00+05:30,91.51701971881992,93.20504603120396,89.95884158431157,92.47789764404297,19435650,0.0,0.0
2020-08-13 00:00:00+05:30,93.46475824727868,93.64654713609588,91.62090958172672,92.84148406982422,10641012,0.0,0.0
2020-08-14 00:00:00+05:30,93.82832106223964,93.82832106223964,90.42630132957161,91.10150909423828,17130105,0.0,0.0
2020-08-17 00:00:00+05:30,91.41314612892573,94.78919904066478,91.2053904356079,92.78953552246094,17368089,0.0,0.0
2020-08-18 00:00:00+05:30,93.41280870433536,93.43877552396985,91.69881544586822,92.32208251953125,13890131,0.0,0.0
2020-08-19 00:00:00+05:30,92.71163440766773,93.17908651102807,91.95851908689706,92.11433410644531,12400644,0.0,0.0
2020-08-20 00:00:00+05:30,92.03641231097971,97.69779145007608,91.64686777785774,94.11398315429688,44062975,0.0,0.0
2020-08-21 00:00:00+05:30,95.04890373719863,98.94434974552041,94.84114802569795,98.21720123291016,49949864,0.0,0.0
2020-08-24 00:00:00+05:30,98.50287087235431,99.02226367015254,95.7760516391979,96.21753692626953,19724617,0.0,0.0
2020-08-25 00:00:00+05:30,96.86676195332382,97.02258399380268,95.04888746073867,95.95782470703125,10109220,0.0,0.0
2020-08-26 00:00:00+05:30,97.12645915907926,98.50285549413478,95.62022168956061,96.26946258544922,18000615,0.0,0.0
2020-08-27 00:00:00+05:30,97.07452930861653,97.46407386134005,95.93186246940829,96.19155883789062,10363056,0.0,0.0
2020-08-28 00:00:00+05:30,96.86677099034634,96.99661918050211,94.42562924224706,94.6853256225586,12114955,0.0,0.0
2020-08-31 00:00:00+05:30,95.30859251450642,96.26947052864655,92.45193233689342,92.94535827636719,24259718,0.0,0.0
2020-09-01 00:00:00+05:30,92.99728892596293,94.68531521239812,92.76355939149383,93.6984634399414,16505345,0.0,0.0
2020-09-02 00:00:00+05:30,92.42595684410168,95.10082789592963,91.0235937069768,94.11398315429688,30959608,0.0,0.0
2020-09-03 00:00:00+05:30,93.6984766416872,94.2438432840503,92.27014650576518,92.71163177490234,11884498,0.0,0.0
2020-09-04 00:00:00+05:30,92.03642420377403,92.45193560824336,90.21854948096875,90.91973114013672,17373558,0.0,0.0
2020-09-07 00:00:00+05:30,90.91972434296083,91.90656913833534,89.8809388647319,91.49105072021484,13069001,0.0,0.0
2020-09-08 00:00:00+05:30,91.3352380665302,91.41314557045904,90.24451187738117,90.84181213378906,9597878,0.0,0.0
2020-09-09 00:00:00+05:30,90.89374953385699,92.42596091619521,90.0627197509738,91.02359771728516,20122483,0.0,0.0
2020-09-10 00:00:00+05:30,91.41314892853515,92.6856640367409,90.45227089220788,92.24417877197266,19635358,0.0,0.0
2020-09-11 00:00:00+05:30,92.50387593557996,92.60775730865139,90.42630483187438,90.97166442871094,31182063,0.0,0.0
2020-09-14 00:00:00+05:30,92.1922307085947,92.1922307085947,88.6863297811156,89.07587432861328,14143608,0.0,0.0
2020-09-15 00:00:00+05:30,89.25766566661481,90.32241797472959,88.8161804249398,90.01078796386719,7858789,0.0,0.0
2020-09-16 00:00:00+05:30,89.8549680360781,90.08869759446051,88.71230819825833,89.30960845947266,13201491,0.0,0.0
2020-09-17 00:00:00+05:30,88.9979704776568,89.02393729733559,87.20606266779961,87.413818359375,10765947,0.0,0.0
2020-09-18 00:00:00+05:30,87.82934104425694,89.85497146354895,86.89442981978074,89.28363800048828,23788415,0.0,0.0
2020-09-21 00:00:00+05:30,88.81618442098903,89.17976217630667,87.07621724005227,88.55648803710938,13331596,0.0,0.0
2020-09-22 00:00:00+05:30,87.67352294921875,88.53052670492248,86.47892232720099,87.67352294921875,9039386,0.0,0.0
2020-09-23 00:00:00+05:30,88.24485086565416,88.24485086565416,84.55716080987646,85.12849426269531,8404497,0.0,0.0
2020-09-24 00:00:00+05:30,84.27148861478585,85.72578538978632,82.32376594574173,82.76525115966797,20770480,0.0,0.0
2020-09-25 00:00:00+05:30,83.62225694469382,84.40134609820824,82.94704211815214,83.4924087524414,8761400,0.0,0.0
2020-09-28 00:00:00+05:30,83.622257689274,87.80336669914423,83.622257689274,87.3359146118164,16915185,0.0,0.0
2020-09-29 00:00:00+05:30,87.77739794672988,87.98515364266869,84.40134499239971,84.81685638427734,13468026,0.0,0.0
2020-09-30 00:00:00+05:30,84.6350625769074,84.79088462331822,83.25867324620987,84.3753662109375,14349950,0.0,0.0
2020-10-01 00:00:00+05:30,85.56998056616204,86.21922153302104,84.55716183997586,85.49207305908203,14856837,0.0,0.0
2020-10-05 00:00:00+05:30,85.18043780553279,86.42697907958559,84.21955974511368,84.58313751220703,10360105,0.0,0.0
2020-10-06 00:00:00+05:30,84.71297420128276,85.38818191163517,84.063733308746,84.76490783691406,8989183,0.0,0.0
2020-10-07 00:00:00+05:30,84.66104514521071,84.76491947545018,82.5834740038349,82.89511108398438,17614061,0.0,0.0
2020-10-08 00:00:00+05:30,83.20673927046117,83.67419840265562,82.06407939492512,82.21989440917969,12953710,0.0,0.0
2020-10-09 00:00:00+05:30,82.42764233581671,82.7652532427197,81.38885688618217,82.06407165527344,11980039,0.0,0.0
2020-10-12 00:00:00+05:30,82.68734061009394,84.5571558716123,82.34973674009969,82.99897766113281,20670634,0.0,0.0
2020-10-13 00:00:00+05:30,83.10286348126303,84.141649010602,82.6873450426983,83.33658599853516,11179799,0.0,0.0
2020-10-14 00:00:00+05:30,83.33658989628185,83.51837878136168,81.18111123103236,81.5706558227539,13362234,0.0,0.0
2020-10-15 00:00:00+05:30,81.3369320501502,81.57065457477799,80.29814648811877,80.89544677734375,15536883,0.0,0.0
2020-10-16 00:00:00+05:30,81.0772314047486,83.72612881314353,80.68768683942993,82.5574951171875,18673957,0.0,0.0
2020-10-19 00:00:00+05:30,83.07689679601947,84.34941199732137,82.79123356864925,82.9730224609375,18793008,0.0,0.0
2020-10-20 00:00:00+05:30,83.10286353923063,83.31061923630028,81.49274455868905,81.6485595703125,13701957,0.0,0.0
2020-10-21 00:00:00+05:30,81.8563262648854,86.2971318024646,81.67453737940276,85.05059051513672,36573148,0.0,0.0
2020-10-22 00:00:00+05:30,84.2195585096069,86.16728142321476,83.72613255360676,85.75177001953125,39056262,0.0,0.0
2020-10-23 00:00:00+05:30,85.75177169654522,89.02394343751286,85.54401599064046,88.37470245361328,29149043,0.0,0.0
2020-10-26 00:00:00+05:30,88.32276435740228,89.82900912001585,88.11500864540183,89.36155700683594,36760149,0.0,0.0
2020-10-27 00:00:00+05:30,89.36155448447145,91.07554786598968,89.07588422440804,90.11466979980469,23610507,0.0,0.0
2020-10-28 00:00:00+05:30,90.6600319757633,90.6600319757633,89.10185368963116,89.77706146240234,14060472,0.0,0.0
2020-10-29 00:00:00+05:30,88.84215206221315,90.01078570780093,88.4266336502864,89.12781524658203,17654072,0.0,0.0
2020-10-30 00:00:00+05:30,88.55648861199306,89.33557776868966,87.93321446874965,88.8161849975586,22904945,0.0,0.0
2020-11-02 00:00:00+05:30,89.6212393086218,90.58211020604713,89.30960226729063,89.88093566894531,13423596,0.0,0.0
2020-11-03 00:00:00+05:30,90.37436242156268,93.85429677178035,90.29645491560278,93.46475219726562,27441682,0.0,0.0
2020-11-04 00:00:00+05:30,93.4647526101618,93.49071943069139,90.71196671126768,91.98448181152344,19461431,0.0,0.0
2020-11-05 00:00:00+05:30,92.45193256859574,93.38684376498671,91.724784112324,92.99729919433594,10248002,0.0,0.0
2020-11-06 00:00:00+05:30,92.58177994676952,93.20505407223003,91.98447968595367,92.68566131591797,8815864,0.0,0.0
2020-11-09 00:00:00+05:30,93.43877561730673,95.93186504859436,93.02326423444964,95.5942611694336,15228920,0.0,0.0
2020-11-10 00:00:00+05:30,95.2047226170539,97.04856418137763,94.29578524554198,96.55514526367188,13815795,0.0,0.0
